CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,age_generations,education_level,income_class,monthly_tele_spending_ratio,data_equip_voice_sum,credit_debt_actual,other_debt_actual,total_debt,voice_to_total_ratio,equipment_to_total_ratio,data_to_total_ratio,tv_watching_level
4538-HQXUHM-ANV,Northeast,very_large,Male,45,16,Labor,No,10,No,37000,4.1,0.426277,1.090723,No,Married,2,0,0,0,0,1,1,Own,Domestic,15700,24,Yes,Yes,Visa,27,8,1111.5,No,54,32.1,582.15,No,0,0,Yes,Yes,32.7,1671.3,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,No,Gen X,Bachelors,LowerMiddle,0.058299595,64.8,42627.7,109072.3,151700,0.49537037,0,0.50462963,Medium
7805-VEIMHX-TSR,Southwest,large,Male,26,18,Sales,No,0,No,36000,3.9,0.318708,1.085292,No,Unmarried,1,1,0,1,0,0,2,Own,Domestic,24900,25,Yes,Yes,Disc,8,16,3350.5,No,19,27.9,172.5,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,21,No,No,Yes,No,No,Gen Z,Masters,LowerMiddle,0.008327115,27.9,31870.8,108529.2,140400,1,0,0,Medium
4710-BNMUEH-HYF,Midwest,very_large,Female,31,20,Agriculture,No,2,No,18000,3,0.29916,0.24084,Yes,Married,4,2,0,2,0,0,3,Lease,Foreign,9500,28,No,No,Visa,8,11,2484.4,Yes,21,18.6,114.7,Yes,30.45,595.55,No,No,0,0,No,No,No,,No,Yes,No,No,No,23,Yes,Yes,No,No,No,Millennials,Professional or Doctorate,LowerClass,0.019743198,49.05,29916,24084,54000,0.379204893,0.620795107,0,Medium
7122-CKVHZS-C19,West,medium,Male,26,17,Labor,No,2,No,17000,2.6,0.086632,0.355368,No,Married,5,1,1,0,0,1,2,Own,Foreign,8400,30,Yes,No,Disc,8,6,1672.8,Yes,20,33.9,234.65,No,0,0,Yes,Yes,31.5,613.9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,30,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerClass,0.039096126,65.4,8663.2,35536.8,44200,0.518348624,0,0.481651376,High
5937-XVXXNR-WX8,Northeast,very_large,Male,76,14,Labor,No,32,Yes,20000,12.5,0.8225,1.6775,No,Married,2,10,1,0,2,1,1,Lease,Domestic,14200,23,Yes,Yes,AMEX,39,8,2605.4,Yes,72,147.6,3635.15,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,15,No,No,Yes,No,Yes,Boomers,Some College,LowerClass,0.05665157,147.6,82250,167750,250000,1,0,0,Medium
2641-HDUCAQ-IZO,Southeast,small,Male,66,16,Sales,No,6,No,68000,22.4,2.421888,12.810112,No,Unmarried,1,6,0,0,0,1,3,Own,Domestic,27900,30,Yes,Yes,Visa,24,9,6726.5,No,57,55.05,1124.4,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,No,14,Yes,No,No,No,Yes,Boomers,Bachelors,MiddleClass,0.008184048,55.05,242188.8,1281011.2,1523200,1,0,0,Medium
0239-JWVLSP-UOK,West,very_large,Male,33,19,Sales,No,2,No,149000,14.6,11.768914,9.985086,Yes,Unmarried,1,5,0,1,3,1,5,Own,Foreign,62900,19,No,Yes,Mast,3,11,7374.6,No,10,11.85,45.1,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,24,No,No,No,No,No,Millennials,Masters,UpperMiddle,0.001606867,11.85,1176891.4,998508.6,2175400,1,0,0,High
1547-YZRUKA-5XO,Northeast,very_large,Male,18,13,Sales,No,0,No,16000,21,0.3696,2.9904,Yes,Unmarried,2,2,2,0,0,1,2,Own,Domestic,9200,28,No,No,Mast,0,14,3731.3,Yes,1,39.6,13.2,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,16,No,Yes,No,No,No,Gen Z,Some College,LowerClass,0.010612923,39.6,36960,299040,336000,1,0,0,Medium
5536-WZBPSX-F6M,Midwest,small,Male,72,14,Service,No,18,No,46000,7.2,0.553104,2.758896,No,Married,2,1,1,0,0,1,0,NA,NA,1000,35,Yes,Yes,AMEX,29,16,4566.2,No,58,48,858.6,No,0,0,No,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes,Boomers,Some College,LowerMiddle,0.010512023,48,55310.4,275889.6,331200,1,0,0,Medium
6042-KSWNFY-WWY,Midwest,medium,Male,42,11,Professional,No,11,No,97000,6.1,3.230682,2.686318,No,Married,5,0,0,0,0,1,0,NA,NA,1000,33,Yes,Yes,Visa,15,10,3609.9,No,44,51.45,761.75,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,31,No,No,No,No,No,Millennials,Less Than High School,UpperMiddle,0.014252472,51.45,323068.2,268631.8,591700,1,0,0,High
2655-ZCMVRX-G4C,Southwest,very_small,Male,42,14,Service,No,9,No,95000,6.3,0.604485,5.380515,No,Married,3,1,1,0,0,1,2,Own,Domestic,50600,24,No,No,AMEX,13,12,4010.6,No,39,27,340.25,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,34,No,No,No,No,Yes,Millennials,Some College,UpperMiddle,0.00673216,27,60448.5,538051.5,598500,1,0,0,High
8817-WGSBSL-R2Z,Southeast,very_large,Male,51,12,Professional,No,10,No,54000,6.3,1.030806,2.371194,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic,27500,32,Yes,Yes,AMEX,5,10,5573.1,No,8,16.95,40.75,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,22,No,No,No,No,No,Gen X,Professional or Doctorate,LowerMiddle,0.003041395,16.95,103080.6,237119.4,340200,1,0,0,Medium
5396-DVOVKZ-L9L,West,very_small,Male,34,15,Sales,No,4,No,37000,7,1.28723,1.30277,Yes,Married,3,5,0,0,0,1,2,Own,Domestic,26300,22,No,No,Visa,4,12,2464.6,Yes,21,26.25,191.7,Yes,30.05,596.3,No,No,0,0,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,14,Yes,Yes,Yes,No,Yes,Millennials,Some College,LowerMiddle,0.022843463,56.3,128723,130277,259000,0.46625222,0.53374778,0,Medium
5691-HXXWOM-KYJ,Southwest,medium,Male,35,16,Crafts,Yes,8,No,33000,7,0.37191,1.93809,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,17600,22,No,No,Visa,17,8,3479.9,No,46,21,303.8,Yes,32.55,1531.25,Yes,Yes,28,1268.95,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,No,Millennials,Bachelors,LowerMiddle,0.023434581,81.55,37191,193809,231000,0.25751073,0.399141631,0.343347639,Medium
0769-OVRWLS-9ET,West,small,Male,40,18,Labor,Yes,11,No,120000,2.4,0.64512,2.23488,No,Married,3,5,1,0,0,1,1,Own,Foreign,80900,25,Yes,Yes,AMEX,21,11,3353.3,Yes,43,31.65,450.3,No,0,0,No,No,0,0,Yes,Yes,No,No,No,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,No,Millennials,Masters,UpperMiddle,0.009438464,31.65,64512,223488,288000,1,0,0,Medium
6834-CTSBPJ-Y08,West,large,Female,58,11,Sales,No,3,No,45000,9.4,1.92042,2.30958,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,30300,25,Yes,Yes,AMEX,9,9,1508,No,25,17.7,158.65,Yes,34.25,835.55,No,No,0,0,Yes,Yes,No,,No,No,No,No,No,28,Yes,Yes,No,No,No,Gen X,Less Than High School,LowerMiddle,0.034449602,51.95,192042,230958,423000,0.340712223,0.659287777,0,High
4287-EGDWYC-Q9E,Northeast,very_large,Male,54,14,Labor,Yes,22,No,197000,21.3,4.321983,37.639017,No,Married,2,0,0,0,0,0,4,Own,Foreign,89000,29,No,No,Disc,30,11,7387.5,No,61,65.7,1290.8,No,0,0,Yes,Yes,31.35,1838.2,Yes,Yes,No,,Yes,Yes,Yes,No,Yes,27,Yes,No,Yes,No,Yes,Gen X,Some College,UpperClass,0.013137056,97.05,432198.3,3763901.7,4196100,0.676970634,0,0.323029366,High
9087-CKDUEI-LST,West,medium,Male,60,16,Professional,No,13,No,78000,4.8,0.269568,3.474432,No,Married,2,1,0,1,0,1,5,Own,Domestic,25200,33,Yes,Yes,Visa,24,14,8640.3,Yes,66,36,758.8,No,0,0,Yes,No,0,0,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,No,No,Yes,Boomers,Bachelors,MiddleClass,0.004166522,36,26956.8,347443.2,374400,1,0,0,Medium
1505-IZGNXN-HKS,West,medium,Female,66,12,Professional,No,34,No,148000,6.6,4.385832,5.382168,No,Unmarried,1,5,0,0,0,0,0,NA,NA,1000,25,Yes,Yes,Disc,39,9,2411.5,No,71,142.65,3407.55,No,0,0,Yes,No,0,0,Yes,No,No,,No,Yes,No,Yes,Yes,23,Yes,Yes,No,No,Yes,Boomers,Professional or Doctorate,UpperMiddle,0.059154053,142.65,438583.2,538216.8,976800,1,0,0,Medium
1372-QLEMRX-D6S,West,large,Female,35,21,Service,No,3,No,35000,10.4,1.68532,1.95468,No,Married,3,5,2,3,0,1,0,NA,NA,1000,28,Yes,No,AMEX,12,10,2466.1,No,20,12.9,96.1,Yes,33.1,588.8,No,Yes,27.75,568.7,Yes,Yes,Yes,,Yes,No,No,No,Yes,23,Yes,Yes,Yes,Yes,No,Millennials,Professional or Doctorate,LowerMiddle,0.029905519,73.75,168532,195468,364000,0.174915254,0.448813559,0.376271186,Medium
5461-DIKJSU-PKA,West,large,Male,41,11,Labor,No,10,No,58000,6.7,0.79663,3.08937,No,Unmarried,1,0,0,0,0,0,4,Own,Domestic,29000,31,No,Yes,Mast,6,11,4224.4,No,17,21.45,140.2,No,0,0,Yes,Yes,23.75,360.15,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,No,No,Millennials,Less Than High School,LowerMiddle,0.010699744,45.2,79663,308937,388600,0.474557522,0,0.525442478,Medium
7336-YMICSH-AEW,West,large,Female,21,16,Sales,No,0,No,44000,3.3,0.705672,0.746328,Yes,Unmarried,1,6,4,2,0,1,2,Own,Foreign,22400,19,No,Yes,Mast,1,6,1419.1,No,1,8.85,2.95,Yes,22.1,22.1,No,No,0,0,No,Yes,Yes,,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerMiddle,0.021809598,30.95,70567.2,74632.8,145200,0.285945073,0.714054927,0,Medium
4232-OLMAKY-ZP8,Midwest,small,Male,18,11,Sales,No,0,No,19000,3.5,0.55062,0.11438,No,Unmarried,3,0,0,0,0,1,2,Own,Foreign,11400,40,Yes,Yes,Mast,1,13,1755.1,No,2,4.95,3.75,Yes,26.5,14.85,No,No,0,0,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,15,Yes,Yes,Yes,No,No,Gen Z,Less Than High School,LowerClass,0.017919207,31.45,55062,11438,66500,0.157392687,0.842607313,0,Medium
4776-JSYTGL-1DL,Northeast,medium,Female,42,18,Service,No,13,No,89000,2,0.3916,1.3884,No,Married,3,4,0,0,4,1,3,Own,Domestic,45100,34,No,No,Mast,19,14,9519.5,Yes,47,33.15,476.45,No,0,0,No,No,0,0,Yes,No,No,,No,No,No,No,Yes,21,Yes,Yes,No,No,No,Millennials,Masters,MiddleClass,0.003482326,33.15,39160,138840,178000,1,0,0,Medium
3199-QFDSWE-T2O,Midwest,very_large,Female,71,7,Labor,No,35,No,97000,14.3,5.992272,7.878728,No,Unmarried,1,2,0,1,0,1,4,Own,Domestic,31900,18,Yes,No,Disc,27,14,3768.2,No,66,59.85,1336.05,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes,Boomers,Less Than High School,UpperMiddle,0.015882915,59.85,599227.2,787872.8,1387100,1,0,0,Medium
9600-FZQSUD-BNJ,Southwest,medium,Female,38,14,Crafts,No,9,No,41000,7.6,1.015816,2.100184,No,Married,8,0,0,0,0,1,1,Lease,Domestic,24700,28,Yes,Yes,Othe,20,14,10914.5,Yes,69,77.7,1746.4,No,0,0,Yes,Yes,56.15,3835.85,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,No,No,No,Yes,Yes,Millennials,Some College,LowerMiddle,0.012263503,133.85,101581.6,210018.4,311600,0.58050056,0,0.41949944,Medium
7760-ONDKKV-RTH,Southwest,large,Male,69,17,Professional,No,15,Yes,16000,8.1,0.879984,0.416016,No,Married,2,0,0,0,0,0,4,Lease,Foreign,7600,16,Yes,No,AMEX,30,8,3014.8,No,67,66.45,1461.55,Yes,53.05,3517.15,Yes,Yes,65.45,4278.2,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes,Boomers,Bachelors,LowerClass,0.061347353,184.95,87998.4,41601.6,129600,0.359286294,0.28683428,0.353879427,Medium
7855-WHDGPJ-P7I,Southwest,small,Male,35,19,Sales,No,1,No,43000,13.5,1.56735,4.23765,Yes,Unmarried,1,8,0,1,0,1,0,NA,NA,1000,29,Yes,Yes,Visa,9,8,2656.5,No,22,45.75,306.4,Yes,33.15,743.65,No,Yes,30.05,623.1,Yes,No,Yes,,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,Millennials,Masters,LowerMiddle,0.041012611,108.95,156735,423765,580500,0.419917393,0.304268013,0.275814594,Medium
1380-JHNOCX-S0J,Northeast,very_large,Female,29,19,Professional,No,1,No,35000,4.4,0.77154,0.76846,Yes,Unmarried,1,4,0,1,0,1,3,Own,Domestic,12600,30,Yes,No,Visa,11,5,1890.8,Yes,40,27.9,374.7,Yes,57.25,2092.5,Yes,Yes,62.35,2386.25,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes,Millennials,Masters,LowerMiddle,0.078009308,147.5,77154,76846,154000,0.189152542,0.388135593,0.422711864,Medium
1577-QPQCTM-4DS,Southeast,medium,Male,23,11,Sales,No,2,No,16000,6.3,0.593712,0.414288,No,Unmarried,1,2,0,2,0,1,3,Lease,Domestic,8700,29,No,Yes,Othe,1,17,2562.6,No,1,6.9,2.3,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,Yes,No,16,Yes,No,No,No,No,Gen Z,Less Than High School,LowerClass,0.002692578,6.9,59371.2,41428.8,100800,1,0,0,Medium
4174-ALPRQK-RNU,Northeast,very_large,Male,62,15,Professional,No,10,No,84000,12.1,3.486252,6.677748,No,Married,4,0,0,0,0,1,0,NA,NA,1000,19,No,No,AMEX,8,9,17536.9,No,9,7.65,27.65,No,0,0,No,No,0,0,No,No,No,No,No,No,No,Yes,No,19,Yes,Yes,No,No,No,Boomers,Some College,MiddleClass,0.000436223,7.65,348625.2,667774.8,1016400,1,0,0,Medium
3854-JFVVZN-I26,Southwest,medium,Male,48,6,Sales,No,13,No,46000,7.5,0.41745,3.03255,No,Unmarried,1,3,0,0,0,1,2,Lease,Domestic,24700,21,No,Yes,Othe,2,8,1880.4,No,4,3.6,2,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,No,Gen X,Less Than High School,LowerMiddle,0.001914486,3.6,41745,303255,345000,1,0,0,Medium
2872-TLUUHK-QVD,Northeast,large,Female,33,9,Professional,No,5,No,39000,16.9,1.634568,4.956432,Yes,Married,2,0,0,0,0,0,2,Own,Foreign,14700,18,Yes,No,Visa,15,8,2325.1,No,50,37.5,626.85,No,0,0,Yes,No,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No,Millennials,Less Than High School,LowerMiddle,0.016128339,37.5,163456.8,495643.2,659100,1,0,0,Medium
5446-OKQURC-P1C,Southeast,very_small,Male,38,16,Professional,Yes,3,No,24000,9.3,1.71864,0.51336,Yes,Unmarried,1,5,0,0,0,0,1,Own,Domestic,17800,26,No,No,Othe,14,14,2866.1,Yes,23,16.8,140.15,No,0,0,No,No,0,0,No,No,No,No,No,No,No,Yes,No,15,Yes,No,Yes,No,Yes,Millennials,Bachelors,LowerClass,0.005861624,16.8,171864,51336,223200,1,0,0,Medium
3400-LNIAAN-QRC,Northeast,very_large,Female,68,15,Professional,No,23,No,54000,9.3,0.944136,4.077864,No,Married,2,2,0,0,0,0,0,NA,NA,1000,18,No,No,Visa,38,12,2471.8,No,71,68.4,1594.3,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,Yes,No,Yes,22,No,No,No,No,Yes,Boomers,Some College,LowerMiddle,0.027672142,68.4,94413.6,407786.4,502200,1,0,0,Medium
2428-IHYQJT-SCW,West,small,Male,42,9,Labor,No,20,No,59000,1.5,0.291165,0.593835,No,Unmarried,1,2,0,0,0,1,1,Own,Foreign,33600,29,No,No,Mast,24,5,1435.5,Yes,68,78.45,1838.25,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,No,No,No,No,Millennials,Less Than High School,MiddleClass,0.054649948,78.45,29116.5,59383.5,88500,1,0,0,High
3896-KXFFYW-P0V,West,medium,Male,78,9,Sales,No,21,Yes,10000,6,0.207,0.393,No,Married,2,4,0,0,0,1,2,Lease,Foreign,6100,33,No,No,Visa,33,4,546,No,64,41.55,896.45,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,19,No,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.076098901,41.55,20700,39300,60000,1,0,0,Medium
9579-WHIKLU-797,Southeast,very_small,Male,68,12,Service,No,25,Yes,47000,12.4,2.785784,3.042216,No,Married,2,1,0,0,0,0,1,Own,Foreign,26100,33,Yes,No,AMEX,40,15,7490.1,Yes,72,281.7,6728.75,Yes,38.9,2724.3,Yes,No,0,0,Yes,No,No,,No,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes,Boomers,Professional or Doctorate,LowerMiddle,0.042803167,320.6,278578.4,304221.6,582800,0.878665003,0.121334997,0,Medium
6190-YQUYJH-0R0,Northeast,very_large,Female,25,13,Service,No,3,No,14000,7.2,0.278208,0.729792,Yes,Unmarried,1,1,1,0,0,1,4,Lease,Domestic,6900,23,No,No,Disc,7,6,1813.3,Yes,9,20.55,49.6,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,Yes,No,No,26,Yes,No,Yes,No,No,Gen Z,Some College,LowerClass,0.011332929,20.55,27820.8,72979.2,100800,1,0,0,High
2411-MMBOGL-GYT,Southeast,very_large,Male,61,12,Labor,No,28,No,108000,2.4,0.23328,2.35872,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,56300,17,No,Yes,Disc,37,8,1501.1,No,72,87.3,1960.4,No,0,0,Yes,No,0,0,Yes,No,No,,Yes,Yes,No,Yes,No,24,Yes,No,Yes,No,Yes,Boomers,Professional or Doctorate,UpperMiddle,0.058157351,87.3,23328,235872,259200,1,0,0,High
2186-YVXWFX-SFN,Midwest,medium,Male,47,12,Service,No,8,No,36000,4.5,0.82134,0.79866,No,Married,3,1,1,0,0,1,2,Own,Domestic,10800,23,No,Yes,Visa,29,10,2112.1,No,70,90,2029.9,No,0,0,Yes,No,0,0,Yes,Yes,No,,No,No,No,No,No,24,Yes,Yes,Yes,No,Yes,Gen X,Professional or Doctorate,LowerMiddle,0.042611619,90,82134,79866,162000,1,0,0,High
7150-GEPRGZ-002,Southwest,small,Female,60,13,Professional,No,11,No,60000,22.4,6.80064,6.63936,Yes,Unmarried,3,0,0,0,0,0,4,Own,Foreign,20100,21,Yes,Yes,Mast,22,14,4492.3,No,46,22.8,342.4,No,0,0,Yes,No,0,0,No,Yes,No,No,Yes,Yes,Yes,No,No,23,Yes,No,No,No,Yes,Boomers,Some College,MiddleClass,0.005075351,22.8,680064,663936,1344000,1,0,0,Medium
4415-DKZNPG-2NK,West,very_large,Female,40,9,Sales,No,5,No,33000,13.8,1.443618,3.110382,Yes,Married,3,0,0,0,0,1,0,NA,NA,1000,24,Yes,No,Visa,17,8,1981.2,Yes,27,18.9,168.55,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,25,No,No,No,No,No,Millennials,Less Than High School,LowerMiddle,0.009539673,18.9,144361.8,311038.2,455400,1,0,0,High
0565-IUOEPY-L2C,Midwest,very_large,Male,39,16,Labor,Yes,9,No,73000,0.5,0.041975,0.323025,No,Unmarried,1,9,0,0,0,1,3,Own,Domestic,39300,16,No,Yes,Visa,16,13,4137.5,Yes,46,36.3,537.7,Yes,36.35,1586.7,Yes,No,0,0,Yes,No,Yes,,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No,Millennials,Bachelors,MiddleClass,0.017558912,72.65,4197.5,32302.5,36500,0.499655884,0.500344116,0,High
4271-REKPVR-XRF,Southwest,small,Female,52,19,Professional,No,3,No,70000,4.4,1.3552,1.7248,No,Married,3,0,0,0,0,1,2,Own,Domestic,16500,27,No,No,Mast,4,12,4207.4,Yes,8,15.3,36.3,Yes,29,212.85,Yes,No,0,0,No,No,No,Yes,Yes,No,Yes,No,No,14,Yes,Yes,Yes,No,No,Gen X,Masters,MiddleClass,0.010529068,44.3,135520,172480,308000,0.34537246,0.65462754,0,Medium
4902-YZQJLK-X9Y,Midwest,medium,Female,54,16,Sales,No,5,No,42000,12.8,2.31168,3.06432,No,Married,2,3,1,0,0,1,3,Own,Foreign,17300,21,No,Yes,AMEX,13,12,4037.5,No,31,16.05,158.05,Yes,28.2,812.95,No,No,0,0,No,No,No,No,No,No,No,No,Yes,19,Yes,Yes,No,No,No,Gen X,Bachelors,LowerMiddle,0.010959752,44.25,231168,306432,537600,0.362711864,0.637288136,0,Medium
9320-EDQQYT-0BC,West,large,Male,48,17,Sales,Yes,3,No,34000,7.1,1.634278,0.779722,No,Married,2,0,0,0,0,1,1,Lease,Domestic,15700,30,Yes,Yes,Mast,30,7,2869,Yes,69,67.65,1697.85,No,0,0,Yes,No,0,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes,Gen X,Bachelors,LowerMiddle,0.023579644,67.65,163427.8,77972.2,241400,1,0,0,Medium
4832-RPYIRD-PPJ,West,very_small,Male,46,15,Labor,No,14,No,204000,3.1,0.493272,5.830728,No,Unmarried,1,1,0,1,0,1,1,Own,Foreign,88300,28,No,No,Disc,16,15,4353.5,Yes,39,35.1,445.2,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes,Gen X,Some College,UpperClass,0.008062478,35.1,49327.2,583072.8,632400,1,0,0,Medium
3781-YLZJMC-441,Southwest,small,Male,26,17,Professional,Yes,0,No,16000,3.1,0.155744,0.340256,Yes,Unmarried,2,6,0,0,0,0,2,Own,Domestic,7400,24,Yes,No,AMEX,1,8,2707,Yes,1,5.7,1.9,Yes,31.4,31.4,No,No,0,0,No,Yes,No,,Yes,No,Yes,Yes,Yes,0,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerClass,0.013705209,37.1,15574.4,34025.6,49600,0.153638814,0.846361186,0,Low
7778-DNOBGG-D5L,Southwest,very_large,Female,55,11,Sales,No,6,No,43000,7.8,1.247688,2.106312,No,Married,2,1,0,1,0,0,2,Own,Foreign,28000,24,No,No,AMEX,12,4,2784.6,No,37,28.65,364.4,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,19,No,No,No,No,No,Gen X,Less Than High School,LowerMiddle,0.010288731,28.65,124768.8,210631.2,335400,1,0,0,Medium
2732-ZJVWFW-LQX,West,medium,Female,38,11,Sales,Yes,2,No,18000,6.2,0.22878,0.88722,No,Married,4,0,0,0,0,0,3,Own,Foreign,8100,19,Yes,Yes,Mast,5,11,3958,No,20,14.25,88,No,0,0,Yes,Yes,22.4,414.15,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,14,Yes,No,No,No,Yes,Millennials,Less Than High School,LowerClass,0.009259727,36.65,22878,88722,111600,0.388813097,0,0.611186903,Medium
7810-JPMYAE-3RK,Southwest,large,Female,26,17,Sales,No,0,No,19000,11.4,0.849072,1.316928,No,Married,6,1,1,0,0,1,1,Own,Domestic,7400,25,No,No,Visa,8,11,2308.5,Yes,49,22.5,364.55,Yes,40.85,1944.4,No,Yes,42.7,2077.6,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,16,Yes,Yes,Yes,Yes,No,Gen Z,Bachelors,LowerClass,0.045938921,106.05,84907.2,131692.8,216600,0.212164074,0.385195662,0.402640264,Medium
1317-OEYPNM-WZ4,West,very_large,Female,79,13,Professional,Yes,10,Yes,9000,9.5,0.448875,0.406125,No,Unmarried,1,0,0,0,0,1,0,NA,NA,1000,23,No,Yes,Visa,33,4,650.6,Yes,61,43.65,918.05,No,0,0,Yes,No,0,0,Yes,No,No,,No,No,No,No,No,18,Yes,No,No,No,Yes,Post War,Some College,LowerClass,0.067091915,43.65,44887.5,40612.5,85500,1,0,0,Medium
2895-TGIPGU-5AX,Southwest,large,Male,18,13,Service,No,0,No,23000,9.2,0.289892,1.826108,Yes,Unmarried,3,5,0,2,0,1,2,Own,Domestic,10200,26,Yes,Yes,Othe,0,6,667.6,Yes,6,7.5,7.7,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,22,No,Yes,No,No,No,Gen Z,Some College,LowerClass,0.011234272,7.5,28989.2,182610.8,211600,1,0,0,Medium
5241-NSCEJF-TC0,Northeast,very_large,Male,73,16,Professional,No,9,Yes,18000,24.2,1.72062,2.63538,No,Married,2,0,0,0,0,1,4,Lease,Domestic,11200,26,No,No,Disc,32,9,2781,No,55,40.95,834.4,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,No,Yes,No,20,No,No,No,No,Yes,Boomers,Bachelors,LowerClass,0.014724919,40.95,172062,263538,435600,1,0,0,Medium
8186-AQAHQR-DXH,Northeast,large,Male,67,13,Sales,No,13,Yes,14000,7.4,0.301476,0.734524,No,Married,2,1,0,1,0,0,1,Lease,Domestic,6300,20,No,No,Visa,13,14,3709.8,No,41,43.35,651.8,Yes,34.55,1383,Yes,No,0,0,Yes,No,No,,Yes,No,No,No,No,26,Yes,Yes,Yes,No,Yes,Boomers,Some College,LowerClass,0.020998437,77.9,30147.6,73452.4,103600,0.55648267,0.44351733,0,High
5077-FHXWSD-9M7,Southeast,small,Male,53,12,Sales,No,7,No,44000,12.1,2.811072,2.512928,No,Married,2,0,0,0,0,1,0,NA,NA,1000,29,Yes,No,Mast,23,9,1819.9,Yes,44,16.35,233,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,No,No,No,16,No,No,No,No,No,Gen X,Professional or Doctorate,LowerMiddle,0.00898401,16.35,281107.2,251292.8,532400,1,0,0,Medium
5842-TNPADO-ATA,Northeast,very_large,Female,67,11,Sales,No,7,Yes,9000,5.6,0.379512,0.124488,No,Unmarried,1,2,0,2,0,0,3,Lease,Foreign,5900,22,No,Yes,Mast,15,7,1362.1,Yes,43,9.75,166.7,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,19,Yes,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.007158065,9.75,37951.2,12448.8,50400,1,0,0,Medium
